Date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2007-06-17,1947.09,239.814,4124.0,5038.0,240.21918055555554,5.7693055555555555,45.467,10.333,4.0,0.667,0.0
2007-06-18,678.474,180.81,0.0,529.0,240.77620138888886,2.07875,45.467,10.333,4.0,0.667,0.0
2007-06-19,842.36,187.986,973.0,535.0,240.26925591098748,2.560778859527121,45.467,10.333,4.0,0.667,0.0
2007-06-20,1074.286,227.302,1761.0,2588.0,240.15616666666668,3.3068055555555556,45.467,10.333,4.0,0.667,0.0
2007-06-21,806.946,222.546,932.0,2400.0,240.57494444444444,2.500833333333333,45.467,10.333,4.0,0.667,0.0
2007-06-22,566.294,208.526,0.0,951.0,240.83563194444443,1.807361111111111,45.467,10.333,4.0,0.667,0.0
2007-06-23,477.56600000000003,193.12,0.0,786.0,240.31896527777778,1.5356944444444445,45.467,10.333,4.0,0.667,0.0
2007-06-24,714.656,179.362,0.0,791.0,241.1322152777778,2.207638888888889,45.467,10.333,4.0,0.667,0.0
2007-06-25,1072.202,197.27,1985.0,3621.0,240.4222638888889,3.25,45.467,10.333,4.0,0.667,0.0
2007-06-26,944.908,182.42,971.0,1334.0,240.09450694444448,2.877083333333333,45.467,10.333,4.0,0.667,0.0
2007-06-27,1480.826,206.998,2603.0,6451.0,239.7584097222222,4.429166666666666,45.467,10.333,4.0,0.667,0.0
2007-06-28,1295.438,217.446,0.0,4368.0,239.4236666666667,3.8895833333333334,45.467,10.333,4.0,0.667,0.0
2007-06-29,1304.198,206.194,4363.0,667.0,240.18230020847813,3.9424600416956217,45.467,10.333,4.0,0.667,0.0
2007-06-30,1335.314,188.354,3049.0,792.0,240.01161111111108,3.9715277777777778,45.467,10.333,4.0,0.667,0.0
2007-07-01,1026.664,172.448,969.0,736.0,240.06715277777778,3.080694444444444,78.05,12.667,5.167,3.5,0.0
2007-07-02,967.032,176.924,1018.0,5281.0,240.6718125,2.9277777777777776,78.05,12.667,5.167,3.5,0.0
2007-07-03,1059.912,180.338,467.0,3214.0,240.1869375,3.2306944444444445,78.05,12.667,5.167,3.5,0.0
2007-07-04,1003.41,253.334,2329.0,2218.0,240.65963194444444,3.0954166666666665,78.05,12.667,5.167,3.5,0.0
2007-07-05,1057.29,246.716,2922.0,770.0,240.44444444444446,3.2331944444444445,78.05,12.667,5.167,3.5,0.0
2007-07-06,1069.5240000000001,219.35,2826.0,3563.0,240.5994513888889,3.2686111111111114,78.05,12.667,5.167,3.5,0.0
2007-07-07,1358.206,214.044,997.0,3047.0,239.91013888888887,4.034861111111111,78.05,12.667,5.167,3.5,0.0
2007-07-08,1089.08,196.92,1825.0,2831.0,240.33889583333334,3.289305555555556,78.05,12.667,5.167,3.5,0.0
2007-07-09,1180.158,172.422,923.0,594.0,240.6176458333333,3.51625,78.05,12.667,5.167,3.5,0.0
2007-07-10,908.324,176.244,67.0,2227.0,239.98305555555555,2.786111111111111,78.05,12.667,5.167,3.5,0.0
2007-07-11,722.352,153.856,1015.0,647.0,241.0300347222222,2.1994444444444445,78.05,12.667,5.167,3.5,0.0
2007-07-12,1069.582,209.098,1029.0,2550.0,240.76461805555556,3.2336111111111108,78.05,12.667,5.167,3.5,0.0
2007-07-13,794.382,206.694,0.0,633.0,240.85480555555554,2.450833333333333,78.05,12.667,5.167,3.5,0.0
2007-07-14,1288.17,258.45,3775.0,1968.0,241.29188194444444,3.8940277777777776,78.05,12.667,5.167,3.5,0.0
2007-07-15,917.024,233.182,862.0,632.0,240.5965496183206,3.0916030534351147,78.05,12.667,5.167,3.5,0.0
2007-07-16,853.674,233.96,830.0,695.0,236.5072361111111,2.6605555555555553,78.05,12.667,5.167,3.5,0.0
2007-07-17,719.632,176.088,848.0,694.0,234.74125694444442,2.27625,78.05,12.667,5.167,3.5,0.0
2007-07-18,757.082,156.514,909.0,671.0,231.08822916666665,2.3868055555555556,78.05,12.667,5.167,3.5,0.0
2007-07-19,677.886,187.012,1068.0,703.0,234.26186111111113,2.1438888888888887,78.05,12.667,5.167,3.5,0.0
2007-07-20,1110.422,223.118,2111.0,2418.0,235.56890277777777,3.451666666666666,78.05,12.667,5.167,3.5,0.0
2007-07-21,1060.248,236.158,428.0,512.0,234.25662499999999,3.291527777777778,78.05,12.667,5.167,3.5,0.0
2007-07-22,1375.7740000000001,218.246,7091.0,2136.0,235.96373175816538,4.226546212647672,78.05,12.667,5.167,3.5,0.0
2007-07-23,991.018,143.77,1747.0,1288.0,234.50086805555554,3.075972222222222,78.05,12.667,5.167,3.5,0.0
2007-07-24,825.284,112.81,0.0,1607.0,235.36304166666667,2.550972222222222,78.05,12.667,5.167,3.5,0.0
2007-07-25,472.56,108.234,0.0,151.0,235.6410486111111,1.4793055555555554,78.05,12.667,5.167,3.5,0.0
2007-07-26,924.5,115.092,975.0,3633.0,234.94372222222225,2.8381944444444445,78.05,12.667,5.167,3.5,0.0
2007-07-27,1202.514,120.456,1837.0,49.0,235.55368055555556,3.6233333333333335,78.05,12.667,5.167,3.5,0.0
2007-07-28,1621.862,178.73,907.0,10265.0,235.5072361111111,4.941666666666666,78.05,12.667,5.167,3.5,0.0
2007-07-29,321.116,118.576,0.0,0.0,235.71203472222223,1.0334722222222223,78.05,12.667,5.167,3.5,0.0
2007-07-30,466.816,129.492,0.0,0.0,235.5302291666667,1.4672222222222224,78.05,12.667,5.167,3.5,0.0
2007-07-31,812.332,145.786,3277.0,0.0,234.9148125,2.5025,78.05,12.667,5.167,3.5,0.0
2007-08-01,1060.338,142.556,1583.0,0.0,235.00917547568713,3.253417899929528,144.96,13.8,7.2,4.4,0.0
2007-08-02,1019.416,144.954,482.0,0.0,234.85659027777777,3.087083333333333,144.96,13.8,7.2,4.4,0.0
2007-08-03,1063.364,125.388,958.0,0.0,234.4856041666667,3.2072222222222218,144.96,13.8,7.2,4.4,0.0
2007-08-04,1144.99,139.226,552.0,398.0,235.25722222222223,3.4523611111111108,144.96,13.8,7.2,4.4,0.0
2007-08-05,787.098,151.254,169.0,0.0,235.11527083333334,2.4368055555555554,144.96,13.8,7.2,4.4,0.0
2007-08-06,1089.72,154.434,1096.0,0.0,234.70274305555557,3.3170833333333336,144.96,13.8,7.2,4.4,0.0
2007-08-07,1483.58,131.182,437.0,2168.0,234.55388194444447,4.425972222222222,144.96,13.8,7.2,4.4,0.0
2007-08-08,1125.482,119.096,1055.0,1111.0,234.512375,3.3805555555555555,144.96,13.8,7.2,4.4,0.0
2007-08-09,1071.68,109.474,182.0,4515.0,234.21438888888886,3.272361111111111,144.96,13.8,7.2,4.4,0.0
2007-08-10,1028.01,117.656,336.0,2651.0,234.48881250000002,3.1297222222222225,144.96,13.8,7.2,4.4,0.0
2007-08-11,1091.65,115.77,1180.0,910.0,234.98018055555556,3.2856944444444443,144.96,13.8,7.2,4.4,0.0
2007-08-12,1241.904,127.776,1123.0,1156.0,235.6648541666667,3.742777777777778,144.96,13.8,7.2,4.4,0.0
2007-08-13,1153.012,130.94,93.0,476.0,235.21656944444445,3.44875,144.96,13.8,7.2,4.4,0.0
2007-08-14,941.1899999999999,132.01,951.0,685.0,237.07638888888889,2.8541666666666665,144.96,13.8,7.2,4.4,0.0
2007-08-15,1191.86,159.764,338.0,508.0,239.99340972222222,3.5420833333333337,144.96,13.8,7.2,4.4,0.0
2007-08-16,958.496,131.532,962.0,0.0,239.73765972222222,2.843888888888889,144.96,13.8,7.2,4.4,0.0
2007-08-17,1009.8919999999999,127.388,244.0,0.0,240.4940486111111,2.9815277777777776,144.96,13.8,7.2,4.4,0.0
2007-08-18,347.96,119.24,0.0,0.0,241.27963194444445,1.0788888888888888,144.96,13.8,7.2,4.4,0.0
2007-08-19,1422.294,160.018,1025.0,8912.0,239.9536666666667,4.2619444444444445,144.96,13.8,7.2,4.4,0.0
2007-08-20,1338.842,155.88,1032.0,6965.0,241.30069444444445,3.9633333333333334,144.96,13.8,7.2,4.4,0.0
2007-08-21,642.556,157.308,0.0,38.0,240.57305555555556,1.961111111111111,144.96,13.8,7.2,4.4,0.0
2007-08-22,1209.808,154.288,3048.0,1836.0,240.81731944444445,3.57125,144.96,13.8,7.2,4.4,0.0
2007-08-23,1112.312,157.954,2502.0,259.0,240.64730555555556,3.330277777777778,144.96,13.8,7.2,4.4,0.0
2007-08-24,1656.214,262.692,1891.0,3782.0,240.49464211257816,4.938568450312718,144.96,13.8,7.2,4.4,0.0
2007-08-25,1150.88,272.548,4149.0,2191.0,239.8598263888889,3.55375,144.96,13.8,7.2,4.4,0.0
2007-08-26,1314.906,299.388,1541.0,3645.0,239.95091666666667,4.012638888888889,144.96,13.8,7.2,4.4,0.0
2007-08-27,1211.73,299.084,2305.0,1229.0,239.92358333333334,3.6912499999999997,144.96,13.8,7.2,4.4,0.0
2007-08-28,997.004,181.114,1038.0,2468.0,239.54987500000001,2.996111111111111,144.96,13.8,7.2,4.4,0.0
2007-08-29,747.992,175.426,957.0,562.0,240.74499305555554,2.279583333333333,144.96,13.8,7.2,4.4,0.0
2007-08-30,1202.458,191.048,3822.0,2580.0,240.57317361111112,3.6043055555555554,144.96,13.8,7.2,4.4,0.0
2007-08-31,1279.822,187.256,1200.0,666.0,239.98570138888888,3.788472222222222,144.96,13.8,7.2,4.4,0.0
2007-09-01,1701.486,289.846,2497.0,569.0,239.35574305555556,5.065416666666667,18.3,4.667,1.333,0.0,0.0
2007-09-02,1662.468,231.598,3613.0,1617.0,240.04533333333336,5.017222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-03,1038.922,188.422,621.0,2515.0,239.62034722222222,3.1306944444444444,18.3,4.667,1.333,0.0,0.0
2007-09-04,1584.944,179.626,2928.0,3501.0,239.65966666666665,4.755972222222223,18.3,4.667,1.333,0.0,0.0
2007-09-05,1236.572,148.864,0.0,4144.0,239.1481597222222,3.697638888888889,18.3,4.667,1.333,0.0,0.0
2007-09-06,901.474,172.026,0.0,3888.0,239.3400486111111,2.752222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-07,1336.496,181.738,3632.0,551.0,239.0317013888889,4.007222222222222,18.3,4.667,1.333,0.0,0.0
2007-09-08,1469.752,186.33,3339.0,1801.0,239.73044444444446,4.391944444444444,18.3,4.667,1.333,0.0,0.0
2007-09-09,1679.502,209.152,2184.0,4438.0,238.92214583333333,5.054027777777778,18.3,4.667,1.333,0.0,0.0
2007-09-10,1117.376,177.498,935.0,595.0,239.3886597222222,3.36375,18.3,4.667,1.333,0.0,0.0
2007-09-11,983.572,151.764,943.0,550.0,240.07199305555554,2.9520833333333334,18.3,4.667,1.333,0.0,0.0
2007-09-12,1287.764,171.794,0.0,3217.0,240.01505555555556,3.86,18.3,4.667,1.333,0.0,0.0
2007-09-13,1146.382,165.958,1175.0,2523.0,239.3098333333333,3.4644444444444447,18.3,4.667,1.333,0.0,0.0
2007-09-14,1135.47,183.126,901.0,676.0,239.30189583333333,3.444722222222222,18.3,4.667,1.333,0.0,0.0
2007-09-15,1095.312,184.466,0.0,1449.0,240.00197222222224,3.278194444444445,18.3,4.667,1.333,0.0,0.0
2007-09-16,1652.224,192.352,3118.0,3064.0,239.56046527777778,4.96625,18.3,4.667,1.333,0.0,0.0
2007-09-17,1461.186,202.314,6651.0,926.0,239.21479861111112,4.413472222222222,18.3,4.667,1.333,0.0,0.0
2007-09-18,1167.52,147.132,1888.0,2029.0,238.26067361111112,3.5127777777777776,18.3,4.667,1.333,0.0,0.0
2007-09-19,1298.684,151.794,0.0,2743.0,240.30520833333333,3.8833333333333333,18.3,4.667,1.333,0.0,0.0
2007-09-20,1255.532,132.908,1056.0,489.0,239.71498611111113,3.720972222222222,18.3,4.667,1.333,0.0,0.0
2007-09-21,1238.78,152.834,3130.0,2745.0,239.38146527777778,3.732638888888889,18.3,4.667,1.333,0.0,0.0
2007-09-22,1176.172,183.432,944.0,1311.0,239.48303472222221,3.515138888888889,18.3,4.667,1.333,0.0,0.0
2007-09-23,1417.97,242.974,2831.0,1929.0,239.50043055555554,4.28,18.3,4.667,1.333,0.0,0.0
2007-09-24,1354.53,197.624,929.0,3935.0,238.60060416666667,4.078749999999999,18.3,4.667,1.333,0.0,0.0
2007-09-25,1764.342,130.078,916.0,2253.0,238.0996111111111,5.206388888888889,18.3,4.667,1.333,0.0,0.0
2007-09-26,1822.264,168.628,1058.0,9415.0,239.42456884561892,5.3770514603616135,18.3,4.667,1.333,0.0,0.0
2007-09-27,1392.6,150.71,1066.0,643.0,239.56705555555556,4.0777777777777775,18.3,4.667,1.333,0.0,0.0
2007-09-28,1680.498,222.718,996.0,3722.0,239.46243055555558,4.994166666666667,18.3,4.667,1.333,0.0,0.0
2007-09-29,2296.522,182.122,4085.0,7457.0,239.1401111111111,6.7931944444444445,18.3,4.667,1.333,0.0,0.0
2007-09-30,1516.29,163.588,1405.0,582.0,240.0647847222222,4.452500000000001,18.3,4.667,1.333,0.0,0.0
2007-10-01,1720.922,146.734,1507.0,6622.0,239.23991666666666,5.0737499999999995,59.88,4.6,3.6,2.4,0.4
2007-10-02,2198.864,161.828,508.0,8022.0,238.49379166666665,6.474027777777778,59.88,4.6,3.6,2.4,0.4
2007-10-03,1280.454,157.738,979.0,5024.0,239.26106944444444,3.8,59.88,4.6,3.6,2.4,0.4
2007-10-04,1518.458,138.448,2400.0,444.0,239.2050763888889,4.454583333333334,59.88,4.6,3.6,2.4,0.4
2007-10-05,1394.092,150.636,0.0,351.0,238.8271111111111,4.089722222222222,59.88,4.6,3.6,2.4,0.4
2007-10-06,1756.24,186.192,4840.0,347.0,238.38071527777777,5.167638888888889,59.88,4.6,3.6,2.4,0.4
2007-10-07,2106.114,153.178,2498.0,8255.0,238.8262777777778,6.207916666666667,59.88,4.6,3.6,2.4,0.4
2007-10-08,1095.242,121.896,0.0,420.0,239.09654861111113,3.2311111111111113,59.88,4.6,3.6,2.4,0.4
2007-10-09,1687.858,159.802,2034.0,2147.0,238.87914583333333,4.9823611111111115,59.88,4.6,3.6,2.4,0.4
2007-10-10,1166.972,132.752,1863.0,2117.0,239.4211597222222,3.4886111111111116,59.88,4.6,3.6,2.4,0.4
2007-10-11,1732.446,153.108,2630.0,414.0,238.4441527777778,5.1090277777777775,59.88,4.6,3.6,2.4,0.4
2007-10-12,1914.504,137.984,1020.0,5028.0,238.48131250000003,5.667083333333333,59.88,4.6,3.6,2.4,0.4
2007-10-13,1926.728,125.204,969.0,3799.0,238.76540972222222,5.700694444444444,59.88,4.6,3.6,2.4,0.4
2007-10-14,2061.252,150.05,2930.0,7494.0,239.1010347222222,6.078749999999999,59.88,4.6,3.6,2.4,0.4
2007-10-15,1266.33,118.182,1061.0,339.0,239.29270833333334,3.7219444444444445,59.88,4.6,3.6,2.4,0.4
2007-10-16,1964.442,185.414,0.0,7871.0,238.86261805555554,5.823194444444444,59.88,4.6,3.6,2.4,0.4
2007-10-17,1576.93,136.4,1065.0,453.0,239.19213194444444,4.6369444444444445,59.88,4.6,3.6,2.4,0.4
2007-10-18,1518.53,122.5,1162.0,317.0,239.80028472222222,4.43375,59.88,4.6,3.6,2.4,0.4
2007-10-19,2085.648,121.478,1299.0,3124.0,239.65217361111112,6.103194444444445,59.88,4.6,3.6,2.4,0.4
2007-10-20,1660.246,139.544,2363.0,296.0,241.82481944444444,4.814722222222222,59.88,4.6,3.6,2.4,0.4
2007-10-21,1941.94,154.028,3712.0,4357.0,241.49074305555555,5.701666666666666,59.88,4.6,3.6,2.4,0.4
2007-10-22,1652.896,116.41,0.0,299.0,240.54540277777778,4.805833333333333,59.88,4.6,3.6,2.4,0.4
2007-10-23,1954.648,127.484,1067.0,5186.0,241.2318567454798,5.712100139082058,59.88,4.6,3.6,2.4,0.4
2007-10-24,1865.636,146.782,4459.0,364.0,240.80827083333332,5.473194444444444,59.88,4.6,3.6,2.4,0.4
2007-10-25,1853.918,132.2,1478.0,2433.0,240.47263194444446,5.413611111111111,59.88,4.6,3.6,2.4,0.4
2007-10-26,1437.568,109.676,0.0,348.0,240.68085416666665,4.365833333333334,59.88,4.6,3.6,2.4,0.4
2007-10-27,1785.688,109.186,1374.0,4856.0,240.20120833333334,5.309166666666666,59.88,4.6,3.6,2.4,0.4
2007-10-28,512.158,92.298,0.0,283.0,240.86605555555556,1.485277777777778,59.88,4.6,3.6,2.4,0.4
2007-10-29,545.428,86.998,0.0,269.0,241.19330555555555,1.5744444444444443,59.88,4.6,3.6,2.4,0.4
2007-10-30,811.008,89.84,0.0,1935.0,240.62592361111112,2.3513888888888888,59.88,4.6,3.6,2.4,0.4
2007-10-31,1283.21,107.2,0.0,4700.0,240.33897916666666,3.7423611111111112,59.88,4.6,3.6,2.4,0.4
2007-11-01,496.216,85.046,0.0,293.0,240.93840277777778,1.4359722222222224,37.75,8.0,2.833,0.0,0.0
2007-11-02,1443.602,93.362,1346.0,2115.0,239.3489861111111,4.202638888888889,37.75,8.0,2.833,0.0,0.0
2007-11-03,492.55,88.124,0.0,282.0,240.19050694444445,1.4343055555555557,37.75,8.0,2.833,0.0,0.0
2007-11-04,1485.686,138.802,0.0,4387.0,240.20552083333334,4.384027777777778,37.75,8.0,2.833,0.0,0.0
2007-11-05,1500.592,131.35,1265.0,397.0,239.65911111111112,4.39625,37.75,8.0,2.833,0.0,0.0
2007-11-06,2082.378,200.526,1105.0,5515.0,238.70195833333335,6.149861111111111,37.75,8.0,2.833,0.0,0.0
2007-11-07,1844.758,193.52,5042.0,301.0,239.5649097222222,5.481111111111111,37.75,8.0,2.833,0.0,0.0
2007-11-08,1501.06,134.698,1715.0,314.0,240.75264583333333,4.435,37.75,8.0,2.833,0.0,0.0
2007-11-09,2171.226,113.242,0.0,4573.0,238.71543749999998,6.367222222222222,37.75,8.0,2.833,0.0,0.0
2007-11-10,2611.6,237.652,3697.0,304.0,239.11040972222222,7.706944444444445,37.75,8.0,2.833,0.0,0.0
2007-11-11,1887.124,185.61,3445.0,320.0,240.26026388888891,5.540555555555556,37.75,8.0,2.833,0.0,0.0
2007-11-12,2156.146,137.468,1018.0,4165.0,239.82559027777776,6.271944444444444,37.75,8.0,2.833,0.0,0.0
2007-11-13,2214.398,140.952,978.0,4933.0,241.12297916666668,6.4534722222222225,37.75,8.0,2.833,0.0,0.0
2007-11-14,2047.994,141.59,1055.0,295.0,239.9460277777778,5.9406944444444445,37.75,8.0,2.833,0.0,0.0
2007-11-15,1491.988,133.066,1606.0,571.0,239.98499305555558,4.396388888888889,37.75,8.0,2.833,0.0,0.0
2007-11-16,2309.754,123.978,1991.0,4660.0,240.9835138888889,6.718055555555556,37.75,8.0,2.833,0.0,0.0
2007-11-17,2610.094,168.03,2588.0,2199.0,240.6034236111111,7.598888888888888,37.75,8.0,2.833,0.0,0.0
2007-11-18,2183.858,161.762,5201.0,2097.0,242.26045833333333,6.3476388888888895,37.75,8.0,2.833,0.0,0.0
2007-11-19,1723.654,112.03,1089.0,253.0,242.76635416666664,5.00625,37.75,8.0,2.833,0.0,0.0
2007-11-20,2095.856,124.832,1015.0,3954.0,241.33882638888886,6.090416666666667,37.75,8.0,2.833,0.0,0.0
2007-11-21,1751.836,131.48,1139.0,549.0,241.4967616400278,5.114940931202224,37.75,8.0,2.833,0.0,0.0
2007-11-22,1932.378,143.108,2867.0,297.0,241.5650486111111,5.65625,37.75,8.0,2.833,0.0,0.0
2007-11-23,2522.618,138.912,2168.0,6181.0,240.72236805555556,7.340694444444445,37.75,8.0,2.833,0.0,0.0
2007-11-24,1899.054,150.512,1573.0,4131.0,241.80274305555557,5.512638888888889,37.75,8.0,2.833,0.0,0.0
2007-11-25,1395.598,122.776,3556.0,279.0,242.66115972222224,4.086666666666667,37.75,8.0,2.833,0.0,0.0
2007-11-26,1569.716,117.05,1088.0,288.0,241.11649305555557,4.601388888888889,37.75,8.0,2.833,0.0,0.0
2007-11-27,2801.012,139.994,1063.0,11020.0,241.32109722222222,8.15625,37.75,8.0,2.833,0.0,0.0
2007-11-28,1644.94,115.44200000000001,1182.0,769.0,242.89480555555556,4.775555555555556,37.75,8.0,2.833,0.0,0.0
2007-11-29,1719.23,118.71,2031.0,283.0,242.73104239054896,5.018485059068798,37.75,8.0,2.833,0.0,0.0
2007-11-30,2331.728,147.28,0.0,7941.0,243.48774999999998,6.757222222222222,37.75,8.0,2.833,0.0,0.0
2007-12-01,3134.942,288.892,9356.0,353.0,240.2660833333333,9.191527777777777,53.283,9.167,4.333,1.167,0.0
2007-12-02,2946.188,325.082,2090.0,6915.0,240.73000694444445,8.618611111111111,53.283,9.167,4.333,1.167,0.0
2007-12-03,1762.06,131.914,1141.0,299.0,241.07959027777775,5.165555555555556,53.283,9.167,4.333,1.167,0.0
2007-12-04,2067.636,145.016,1012.0,5828.0,241.53597916666666,6.045138888888889,53.283,9.167,4.333,1.167,0.0
2007-12-05,2153.12,178.398,3422.0,295.0,241.22788194444445,6.348194444444444,53.283,9.167,4.333,1.167,0.0
2007-12-06,2487.934,161.936,4751.0,318.0,239.7100972222222,7.337916666666667,53.283,9.167,4.333,1.167,0.0
2007-12-07,1769.016,147.64,459.0,3710.0,240.6710486111111,5.157916666666666,53.283,9.167,4.333,1.167,0.0
2007-12-08,2213.404,154.34,1133.0,2354.0,239.55993055555555,6.508055555555556,53.283,9.167,4.333,1.167,0.0
2007-12-09,2274.584,200.936,4176.0,2428.0,239.9150763888889,6.701527777777779,53.283,9.167,4.333,1.167,0.0
2007-12-10,1758.754,125.012,1102.0,278.0,241.90383333333335,5.174583333333333,53.283,9.167,4.333,1.167,0.0
2007-12-11,2305.104,133.698,1050.0,3817.0,241.4602361111111,6.7122222222222225,53.283,9.167,4.333,1.167,0.0
2007-12-12,1588.062,116.886,1152.0,254.0,242.47632638888888,4.591111111111111,53.283,9.167,4.333,1.167,0.0
2007-12-13,1847.746,111.49,1103.0,1448.0,241.82734027777778,5.419583333333334,53.283,9.167,4.333,1.167,0.0
2007-12-14,1974.808,179.55,980.0,3849.0,241.9859236111111,5.757777777777778,53.283,9.167,4.333,1.167,0.0
2007-12-15,2736.876,157.626,1706.0,3687.0,241.28064583333332,7.98,53.283,9.167,4.333,1.167,0.0
2007-12-16,2762.218,126.938,3410.0,2281.0,242.6849861111111,7.992222222222222,53.283,9.167,4.333,1.167,0.0
2007-12-17,1797.066,105.098,1636.0,243.0,242.62575399583045,5.189437109103545,53.283,9.167,4.333,1.167,0.0
2007-12-18,2623.194,144.08,1123.0,5810.0,242.93998611111112,7.602083333333334,53.283,9.167,4.333,1.167,0.0
2007-12-19,2196.052,109.336,1233.0,2658.0,242.70109722222224,6.334444444444444,53.283,9.167,4.333,1.167,0.0
2007-12-20,1949.758,119.434,1859.0,276.0,243.16793750000002,5.613333333333333,53.283,9.167,4.333,1.167,0.0
